Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/input_Sesuai_1""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:32,22-07-2026 13:50:32,0.320s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/div_Ambil Foto_4""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:32,22-07-2026 13:50:33,0.648s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/div_Kamera4""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:33,22-07-2026 13:50:33,0.330s,PASSED
delay(5),Chrome 150.0.7871.129,,,22-07-2026 13:50:33,22-07-2026 13:50:38,5.012s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/input_Tidak Sesuai_1""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:38,22-07-2026 13:50:39,0.327s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/div_Ambil Foto_5""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:39,22-07-2026 13:50:39,0.709s,PASSED
delay(5),Chrome 150.0.7871.129,,,22-07-2026 13:50:39,22-07-2026 13:50:44,5.004s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/input_Sesuai_2""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:44,22-07-2026 13:50:45,0.315s,PASSED
delay(3),Chrome 150.0.7871.129,,,22-07-2026 13:50:45,22-07-2026 13:50:48,3.006s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/div_Accordion_HasilKunjungan""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:48,22-07-2026 13:50:48,0.305s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/input_Sesuai_Alamat""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:48,22-07-2026 13:50:48,0.357s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/input_Sesuai_Telepon""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:48,22-07-2026 13:50:49,0.644s,PASSED
